 EDUARDO MATARAZZO SUPLICY,ASSINATURA DE JORNAIS E REVISTAS,EDITORA CONFIANÇA LTDA.,04.735.670/0001-07,"699,00",01/2017
 EDUARDO MATARAZZO SUPLICY,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"289,99",07/2019
 EDUARDO MATARAZZO SUPLICY,APLICATIVO OTTCS - DESLOCAMENTO,UBER DO BRASIL TECNOLOGIA LTDA,17.895.646/0001-87,"149,92",08/2019
 EDUARDO MATARAZZO SUPLICY,ASSINATURA DE JORNAIS E REVISTAS,EMPRESA FOLHA DA MANHÃ S.A.,60.579.703/0031-63,"330,00",08/2019
 EDUARDO MATARAZZO SUPLICY,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,JULIANO AUGUSTO DE OLIVEIRA MORAES CORNÉLIO,31.297.365/0001-53,"4.000,00",08/2019
 EDUARDO MATARAZZO SUPLICY,CONTRATAÇAO DE PESSOA JURIDICA,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,"750,00",08/2019
 EDUARDO MATARAZZO SUPLICY,CONTRATAÇAO DE PESSOA JURIDICA,RADUAN SOCIEDADE DE ADVOGADOS,10.303.119/0001-97,"6.500,00",08/2019
 EDUARDO MATARAZZO SUPLICY,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,JULIÃO VILLAS,33.299.745/0001-52,"700,00",08/2019
 EDUARDO MATARAZZO SUPLICY,EVENTOS/SEMINARIOS,TEWA 225 PROJETOS LTDA.,19.413.652/0001-86,"3.000,00",08/2019
 EDUARDO MATARAZZO SUPLICY,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"156,62",08/2019
 EDUARDO MATARAZZO SUPLICY,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,AS INFORMATICA LTDA.,62.931.548/0001-02,"2.340,00",08/2019
 EDUARDO MATARAZZO SUPLICY,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.419,45",08/2019
 EDUARDO MATARAZZO SUPLICY,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"216,26",08/2019
 EDUARDO MATARAZZO SUPLICY,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"323,35",08/2019
 EDUARDO MATARAZZO SUPLICY,APLICATIVO OTTCS - DESLOCAMENTO,UBER DO BRASIL TECNOLOGIA LTDA,17.895.646/0001-87,"264,55",09/2019
 EDUARDO MATARAZZO SUPLICY,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,JULIANO AUGUSTO DE OLIVEIRA MORAES CORNÉLIO,31.297.365/0001-53,"4.000,00",09/2019
 EDUARDO MATARAZZO SUPLICY,CONTRATAÇAO DE PESSOA JURIDICA,S.H.F. EPROM INFORMÁTICA LTDA,00.641.435/0001-15,"400,00",09/2019
 EDUARDO MATARAZZO SUPLICY,CONTRATAÇAO DE PESSOA JURIDICA,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,"750,00",09/2019
 EDUARDO MATARAZZO SUPLICY,CONTRATAÇAO DE PESSOA JURIDICA,RADUAN SOCIEDADE DE ADVOGADOS,10.303.119/0001-97,"6.500,00",09/2019
 EDUARDO MATARAZZO SUPLICY,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,JULIÃO VILLAS,33.299.745/0001-52,"700,00",09/2019
 EDUARDO MATARAZZO SUPLICY,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"72,20",09/2019
 EDUARDO MATARAZZO SUPLICY,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,AS INFORMATICA LTDA.,62.931.548/0001-02,"2.340,00",09/2019
 EDUARDO MATARAZZO SUPLICY,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"2.692,50",09/2019
 EDUARDO MATARAZZO SUPLICY,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"224,90",09/2019
 EDUARDO MATARAZZO SUPLICY,APLICATIVO OTTCS - DESLOCAMENTO,UBER DO BRASIL TECNOLOGIA LTDA,17.895.646/0001-87,"288,00",10/2019
 EDUARDO MATARAZZO SUPLICY,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,JULIANO AUGUSTO DE OLIVEIRA MORAES CORNÉLIO,31.297.365/0001-53,"4.000,00",10/2019
 EDUARDO MATARAZZO SUPLICY,CONTRATAÇAO DE PESSOA JURIDICA,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,"750,00",10/2019
 EDUARDO MATARAZZO SUPLICY,CONTRATAÇAO DE PESSOA JURIDICA,RADUAN SOCIEDADE DE ADVOGADOS,10.303.119/0001-97,"6.500,00",10/2019
 EDUARDO MATARAZZO SUPLICY,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,JULIÃO VILLAS,33.299.745/0001-52,"700,00",10/2019
 EDUARDO MATARAZZO SUPLICY,EVENTOS/SEMINARIOS,TEWA 225 PROJETOS LTDA.,19.413.652/0001-86,"4.840,00",10/2019
 EDUARDO MATARAZZO SUPLICY,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"66,15",10/2019
 EDUARDO MATARAZZO SUPLICY,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,AS INFORMATICA LTDA.,62.931.548/0001-02,"2.340,00",10/2019
 EDUARDO MATARAZZO SUPLICY,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.125,00",10/2019
 EDUARDO MATARAZZO SUPLICY,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"246,90",10/2019
 EDUARDO MATARAZZO SUPLICY,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"323,31",10/2019
 EDUARDO MATARAZZO SUPLICY,APLICATIVO OTTCS - DESLOCAMENTO,UBER DO BRASIL TECNOLOGIA LTDA,17.895.646/0001-87,"249,03",11/2019
 EDUARDO MATARAZZO SUPLICY,APLICATIVO OTTCS - DESLOCAMENTO,99 TECNOLOGIA LTDA,18.033.552/0001-61,"195,12",11/2019
 EDUARDO MATARAZZO SUPLICY,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,JULIANO AUGUSTO DE OLIVEIRA MORAES CORNÉLIO,31.297.365/0001-53,"4.000,00",11/2019
 EDUARDO MATARAZZO SUPLICY,CONTRATAÇAO DE PESSOA JURIDICA,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,"750,00",11/2019
 EDUARDO MATARAZZO SUPLICY,CONTRATAÇAO DE PESSOA JURIDICA,RADUAN SOCIEDADE DE ADVOGADOS,10.303.119/0001-97,"6.500,00",11/2019
 EDUARDO MATARAZZO SUPLICY,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,JULIÃO VILLAS,33.299.745/0001-52,"700,00",11/2019
 EDUARDO MATARAZZO SUPLICY,EVENTOS/SEMINARIOS,WBL GRAFICA E EDITORA LTDA,08.142.850/0001-36,"850,00",11/2019
 EDUARDO MATARAZZO SUPLICY,EVENTOS/SEMINARIOS,TEWA 225 PROJETOS LTDA.,19.413.652/0001-86,"3.600,00",11/2019
 EDUARDO MATARAZZO SUPLICY,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"176,96",11/2019
 EDUARDO MATARAZZO SUPLICY,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,AS INFORMATICA LTDA.,62.931.548/0001-02,"2.340,00",11/2019
 EDUARDO MATARAZZO SUPLICY,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.606,50",11/2019
 EDUARDO MATARAZZO SUPLICY,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"257,05",11/2019
 EDUARDO MATARAZZO SUPLICY,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"311,14",11/2019
 EDUARDO MATARAZZO SUPLICY,APLICATIVO OTTCS - DESLOCAMENTO,UBER DO BRASIL TECNOLOGIA LTDA,17.895.646/0001-87,"120,49",12/2019
 EDUARDO MATARAZZO SUPLICY,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,WBL GRAFICA E EDITORA LTDA,08.142.850/0001-36,"1.219,95",12/2019
 EDUARDO MATARAZZO SUPLICY,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,JULIANO AUGUSTO DE OLIVEIRA MORAES CORNÉLIO,31.297.365/0001-53,"4.000,00",12/2019
 EDUARDO MATARAZZO SUPLICY,CONTRATAÇAO DE PESSOA JURIDICA,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,"750,00",12/2019
 EDUARDO MATARAZZO SUPLICY,CONTRATAÇAO DE PESSOA JURIDICA,RADUAN SOCIEDADE DE ADVOGADOS,10.303.119/0001-97,"6.500,00",12/2019
 EDUARDO MATARAZZO SUPLICY,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,JULIÃO VILLAS,33.299.745/0001-52,"700,00",12/2019
 EDUARDO MATARAZZO SUPLICY,EVENTOS/SEMINARIOS,TEWA 225 PROJETOS LTDA.,19.413.652/0001-86,"3.399,00",12/2019
 EDUARDO MATARAZZO SUPLICY,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"156,96",12/2019
 EDUARDO MATARAZZO SUPLICY,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,AS INFORMATICA LTDA.,62.931.548/0001-02,"2.340,00",12/2019
 EDUARDO MATARAZZO SUPLICY,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"309,40",12/2019
 EDUARDO MATARAZZO SUPLICY,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"292,76",12/2019
 EDUARDO MATARAZZO SUPLICY,TELEFONE MOVEL,TELEFONICA BRASIL S/A,02.558.157/0001-62,"359,98",12/2019
