 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,CARDOSO E SILVA FARIA SOCIEDADE DE ADVOGADOS,27.120.457/0001-96,"6.000,00",01/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,PEDRO HENRIQUE DE CARVALHO COSTA,31.644.054/0001-13,"3.000,00",01/2019
 JULIANA CARDOSO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"186,90",01/2019
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.199,17",01/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",01/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.370,00",01/2019
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"2.252,55",01/2019
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"292,97",01/2019
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"146,28",01/2019
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"466,09",01/2019
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,EMPRESA FOLHA DA MANHÃ S.A.,60.579.703/0031-63,"599,00",02/2019
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"108,90",02/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,JC PRINT GRAFICA E EDITORA LTDA,02.407.269/0001-12,"6.000,00",02/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ARTES GRAFICAS ENTRELINHAS LTDA,10.748.852/0001-15,"3.000,00",02/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,"900,00",02/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,WARLEY ALVES BARBOSA,29.994.292/0001-07,"4.000,00",02/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,PEDRO HENRIQUE DE CARVALHO COSTA,31.644.054/0001-13,"3.000,00",02/2019
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",02/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",02/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.370,00",02/2019
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.215,55",02/2019
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"305,42",02/2019
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"131,04",02/2019
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"298,20",02/2019
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,EMPRESA FOLHA DA MANHÃ S.A.,60.579.703/0031-63,"650,00",03/2019
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"108,90",03/2019
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"1.937,56",03/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,JC PRINT GRAFICA E EDITORA LTDA,02.407.269/0001-12,"6.000,00",03/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ARTES GRAFICAS ENTRELINHAS LTDA,10.748.852/0001-15,"3.000,00",03/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,"900,00",03/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,ELINEUDO DA SILVA MEIRA,28.712.698/0001-97,"2.500,00",03/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,PEDRO HENRIQUE DE CARVALHO COSTA,31.644.054/0001-13,"3.000,00",03/2019
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",03/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",03/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.370,00",03/2019
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"735,70",03/2019
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"292,93",03/2019
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"125,75",03/2019
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"290,71",03/2019
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"117,89",04/2019
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"1.119,09",04/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,JC PRINT GRAFICA E EDITORA LTDA,02.407.269/0001-12,"6.894,00",04/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,"900,00",04/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,MACHADO MARQUES COMUNICAÇÃO  LTDA,14.354.612/0001-97,"4.500,00",04/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,ELINEUDO DA SILVA MEIRA,28.712.698/0001-97,"4.700,00",04/2019
 JULIANA CARDOSO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"44,00",04/2019
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",04/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",04/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.370,00",04/2019
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.546,60",04/2019
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"302,93",04/2019
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"147,04",04/2019
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"290,57",04/2019
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"119,90",05/2019
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"1.798,71",05/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,JC PRINT GRAFICA E EDITORA LTDA,02.407.269/0001-12,"6.000,00",05/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,"900,00",05/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,ELINEUDO DA SILVA MEIRA,28.712.698/0001-97,"4.700,00",05/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,MONIQUE DIAS MORAES,30.991.623/0001-34,"4.500,00",05/2019
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",05/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",05/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.370,00",05/2019
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"474,80",05/2019
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"302,93",05/2019
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"127,04",05/2019
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"295,94",05/2019
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"553,14",06/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ARTES GRAFICAS ENTRELINHAS LTDA,10.748.852/0001-15,"10.280,00",06/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,"900,00",06/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,KELLY CRISTINA SANTOS,24.848.296/0001-63,"3.949,46",06/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,ELINEUDO DA SILVA MEIRA,28.712.698/0001-97,"4.700,00",06/2019
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",06/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.370,00",06/2019
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"572,60",06/2019
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,EMPRESA FOLHA DA MANHÃ S.A.,60.579.703/0031-63,"656,00",07/2019
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"119,90",07/2019
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"1.683,69",07/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,JC PRINT GRAFICA E EDITORA LTDA,02.407.269/0001-12,"6.240,00",07/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ARTES GRAFICAS ENTRELINHAS LTDA,10.748.852/0001-15,"4.000,00",07/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,"900,00",07/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,ELINEUDO DA SILVA MEIRA,28.712.698/0001-97,"4.700,00",07/2019
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",07/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",07/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.370,00",07/2019
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"690,05",07/2019
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"441,93",07/2019
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"124,04",07/2019
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"291,82",07/2019
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,EDITORA GLOBO S.A. PARQUE GRÁFICO,04.067.191/0007-55,"1.114,80",08/2019
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"119,90",08/2019
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"1.505,72",08/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ARTES GRAFICAS ENTRELINHAS LTDA,10.748.852/0001-15,"5.000,00",08/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,"900,00",08/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"850,00",08/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,KELLY CRISTINA SANTOS,24.848.296/0001-63,"3.351,08",08/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,DIGIRATI INFORMATICA SERVIÇOS E TELECOMUNICAÇÕES LTDA EPP,04.371.843/0001-55,"101,00",08/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,ELINEUDO DA SILVA MEIRA,28.712.698/0001-97,"4.700,00",08/2019
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",08/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",08/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.370,00",08/2019
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.415,90",08/2019
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"292,97",08/2019
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"124,04",08/2019
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"451,68",08/2019
 JULIANA CARDOSO,ASSINATURA DE JORNAIS E REVISTAS,S.A O ESTADO DE S. PAULO,61.533.949/0001-41,"119,90",09/2019
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"1.427,51",09/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ARTES GRAFICAS ENTRELINHAS LTDA,10.748.852/0001-15,"10.000,00",09/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,"900,00",09/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"850,00",09/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,DIGIRATI INFORMATICA SERVIÇOS E TELECOMUNICAÇÕES LTDA EPP,04.371.843/0001-55,"101,00",09/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,ELINEUDO DA SILVA MEIRA,28.712.698/0001-97,"4.700,00",09/2019
 JULIANA CARDOSO,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"1,95",09/2019
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",09/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",09/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.370,00",09/2019
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.281,60",09/2019
 JULIANA CARDOSO,PROVEDOR DE INTERNET,CLARO S.A.,40.432.544/0001-47,"292,97",09/2019
 JULIANA CARDOSO,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"124,04",09/2019
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"1.119,41",10/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,AZ ARTES GRAFICAS E EDITORA LTDA,00.893.009/0001-79,"5.609,61",10/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"850,00",10/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,"900,00",10/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,ELINEUDO DA SILVA MEIRA,28.712.698/0001-97,"4.700,00",10/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,FERNANDA JUNQUEIRA GRANDINO MARTINS,31.104.274/0001-54,"1.650,00",10/2019
 JULIANA CARDOSO,EVENTOS/SEMINARIOS,VALDITE MOREIRA RIBEIRO - ME,51.208.478/0001-42,"300,00",10/2019
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",10/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",10/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.370,00",10/2019
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.062,25",10/2019
 JULIANA CARDOSO,TELEFONE MOVEL,CLARO S.A.,40.432.544/0001-47,"289,13",10/2019
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"992,73",11/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,ARTES GRAFICAS ENTRELINHAS LTDA,10.748.852/0001-15,"6.000,00",11/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,"900,00",11/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"850,00",11/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,ELINEUDO DA SILVA MEIRA,28.712.698/0001-97,"4.700,00",11/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,DIGIRATI INFORMATICA SERVIÇOS E TELECOMUNICAÇÕES LTDA EPP,04.371.843/0001-55,"101,00",11/2019
 JULIANA CARDOSO,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,FERNANDA JUNQUEIRA GRANDINO MARTINS,31.104.274/0001-54,"4.500,00",11/2019
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",11/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",11/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.370,00",11/2019
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.753,10",11/2019
 JULIANA CARDOSO,COMBUSTIVEL,POSTO DE SERVIÇOS CCS LTDA,52.661.501/0001-12,"438,54",12/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,AZ ARTES GRAFICAS E EDITORA LTDA,00.893.009/0001-79,"3.770,00",12/2019
 JULIANA CARDOSO,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,FERNANDA JUNQUEIRA GRANDINO MARTINS,31.104.274/0001-54,"4.500,00",12/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,SOLARYS SOLUÇÕES DIGITAIS LTDA-ME,08.648.207/0001-89,"900,00",12/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"850,00",12/2019
 JULIANA CARDOSO,CONTRATAÇAO DE PESSOA JURIDICA,ELINEUDO DA SILVA MEIRA,28.712.698/0001-97,"4.700,00",12/2019
 JULIANA CARDOSO,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.214,62",12/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,MPL COMPANY S/C LTDA - ME,02.734.547/0001-46,"400,00",12/2019
 JULIANA CARDOSO,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,22.392.165/0001-99,"2.370,00",12/2019
 JULIANA CARDOSO,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"1.553,15",12/2019
